Institution	Code	Course	EOS	Mid
"Institute of Technology, Tralee"	TL805	Information Systems Management	340	355
"Institute of Technology, Tralee"	TL810	Computing with Software Development	300	350
"Institute of Technology, Tralee"	TL811	Computing with Games Development	315	360
"Institute of Technology, Tralee"	TL812	Computing with Media Development	310	310
"Institute of Technology, Tralee"	TL814	Computing with Mobile App Development	310	320
"Institute of Technology, Tralee"	TL820	Travel and Tourism Management	265	335
"Institute of Technology, Tralee"	TL821	Adventure Tourism Management	320	380
"Institute of Technology, Tralee"	TL822	Hotel Management	400	400
"Institute of Technology, Tralee"	TL831	Business Studies	305	360
"Institute of Technology, Tralee"	TL844	Agricultural Engineering	325	360
"Institute of Technology, Tralee"	TL847	Manufacturing Engineering	345	380
"Institute of Technology, Tralee"	TL848	Agricultural Science	370	400
"Institute of Technology, Tralee"	TL850	Field Biology and Wildlife Tourism	335	415
"Institute of Technology, Tralee"	TL851	Wildlife Biology	300	365
"Institute of Technology, Tralee"	TL855	Pharmaceutical Science	395	395
"Institute of Technology, Tralee"	TL871	Health and Leisure	315	350
"Institute of Technology, Tralee"	TL872	Health and Leisure with Massage	370	385
"Institute of Technology, Tralee"	TL880	Early Childhood Care and Education	290	335
"Institute of Technology, Tralee"	TL890	General Nursing	415	430
"Institute of Technology, Tralee"	TL891	Mental Health Nursing	395	400
"Institute of Technology, Tralee"	TL892	Mature Applicants General Nursing	#164*	170
"Institute of Technology, Tralee"	TL893	Mature Applicants Mental Health Nursing	#156	164
"Waterford Institute of Technology"	WD025	Construction Management and Engineering	280	345
"Waterford Institute of Technology"	WD027	Music	#300	360
"Waterford Institute of Technology"	WD028	Applied Computing	300	360
"Waterford Institute of Technology"	WD048	Business	290	350
"Waterford Institute of Technology"	WD084	Accounting	306	415
"Waterford Institute of Technology"	WD085	Mechanical and Manufacturing Engineering	290	340
"Waterford Institute of Technology"	WD086	Electronic Engineering	333	530
"Waterford Institute of Technology"	WD091	Hospitality Management	280	335
"Waterford Institute of Technology"	WD116	General Nursing	410*	430
"Waterford Institute of Technology"	WD117	Psychiatric Nursing	380*	395
"Waterford Institute of Technology"	WD120	Intellectual Disability Nursing	375	385
"Waterford Institute of Technology"	WD124	Health Promotion	305	350
"Waterford Institute of Technology"	WD125	Exercise and Health Studies	280	320
"Waterford Institute of Technology"	WD134	International Business	305	340
"Waterford Institute of Technology"	WD137	Design (Visual Communications)	285	385
"Waterford Institute of Technology"	WD140	Laws	300	350
"Waterford Institute of Technology"	WD144	Architecture	310	390
"Waterford Institute of Technology"	WD147	Pharmaceutical Science	350	405
"Waterford Institute of Technology"	WD148	Tourism Marketing	285	335
"Waterford Institute of Technology"	WD149	Early Childhood Studies	305	355
"Waterford Institute of Technology"	WD150	Criminal Justice Studies	280	325
"Waterford Institute of Technology"	WD152	Visual Art	285	360
"Waterford Institute of Technology"	WD160	Finance and Investment	300	400
"Waterford Institute of Technology"	WD161	Computer Forensics & Security	300	355
"Waterford Institute of Technology"	WD162	Quantity Surveying	300	360
"Waterford Institute of Technology"	WD163	Psychology	380	420
"Waterford Institute of Technology"	WD168	Entertainment Systems	300	395
"Waterford Institute of Technology"	WD171	Sustainable Energy Engineering	285	380
"Waterford Institute of Technology"	WD180	Physics for Modern Technology	333	395
"Waterford Institute of Technology"	WD186	Sports Coaching and Performance	355	380
"Waterford Institute of Technology"	WD187	Social Science	290	340
"Waterford Institute of Technology"	WD191	Agricultural Science	415*	440
"Waterford Institute of Technology"	WD192	Social Care Practice	300	335
"Waterford Institute of Technology"	WD193	Marketing and Digital Media	300	345
"Waterford Institute of Technology"	WD194	Culinary Arts	300	345
"Waterford Institute of Technology"	WD195	Architectural and Building Information Modelling Technology	285	355
"Waterford Institute of Technology"	WD197	Internet of Things	240	340
"Waterford Institute of Technology"	WD200	Arts	280	315
"Waterford Institute of Technology"	WD816	Mature Applicants General Nursing	#181	188
"Waterford Institute of Technology"	WD817	Mature Applicants Psychiatric Nursing	#167*	172
"Waterford Institute of Technology"	WD820	Mature Applicants Intellectual Disability Nursing	#162*	164
