Institution	Code	Course	EOS	Mid
"Waterford Institute of Technology"	WD171	Sustainable Energy Engineering	234	347
"Waterford Institute of Technology"	WD180	Physics for Modern Technology	374	488
"Waterford Institute of Technology"	WD186	Sports Coaching and Performance	319	351
"Waterford Institute of Technology"	WD187	Social Science	271	316
"Waterford Institute of Technology"	WD191	Agricultural Science	389	422
"Waterford Institute of Technology"	WD192	Social Care Practice	287	310
"Waterford Institute of Technology"	WD193	Marketing and Digital Media	297	337
"Waterford Institute of Technology"	WD194	Culinary Arts	279	356
"Waterford Institute of Technology"	WD195	Architectural & Building Information Modelling Technology	273	320
"Waterford Institute of Technology"	WD197	The Internet of Things	262	328
"Waterford Institute of Technology"	WD200	Arts	267	309

